country,city,location,date,susceptible,infected,delta_infected,recovered,deaths,density,pm25,pm10,pm1,particle_pollution,no2,co,so2,o3,aqi
China,Qinghai,"China, Qinghai",2020-02-07,6029982,15,0.0,3,0,153.3,103.173076923077,42.9423076923077,,-549.6,7.9,7.40961538461538,4.86538461538461,21.0565217391304,110.5
China,Qinghai,"China, Qinghai",2020-02-08,6029982,15,0.0,3,0,153.3,110.115384615385,47.5769230769231,,-549.6,7.92307692307692,7.68076923076923,4.90192307692307,21.8978260869565,164.0
China,Qinghai,"China, Qinghai",2020-02-09,6029982,15,0.0,3,0,153.3,116.862745098039,48.3725490196078,,-549.6,8.35490196078431,8.1313725490196,5.64509803921569,23.2111111111111,146.0
China,Qinghai,"China, Qinghai",2020-02-10,6029982,15,0.0,3,0,153.3,113.192307692308,48.4038461538462,,,9.84615384615385,8.32115384615384,5.94615384615385,24.6108695652174,139.25
China,Qinghai,"China, Qinghai",2020-02-11,6029982,13,0.0,5,0,153.3,118.692307692308,49.6730769230769,,,9.81153846153846,8.20961538461539,5.41346153846154,24.3869565217391,154.0
China,Qinghai,"China, Qinghai",2020-02-12,6029982,9,0.0,9,0,153.3,119.196078431373,50.8627450980392,,,10.4725490196078,8.69411764705883,5.29607843137255,21.8688888888889,177.5
China,Qinghai,"China, Qinghai",2020-02-13,6029982,7,0.0,11,0,153.3,112.607843137255,49.0588235294118,,,9.55686274509804,8.22745098039216,4.74117647058823,20.5911111111111,171.25
China,Qinghai,"China, Qinghai",2020-02-14,6029982,7,0.0,11,0,153.3,76.0196078431373,36.3921568627451,,,6.31764705882353,6.04901960784314,3.48235294117647,20.7466666666667,83.25
China,Qinghai,"China, Qinghai",2020-02-15,6029982,5,0.0,13,0,153.3,57.1764705882353,25.8823529411765,,,5.24901960784314,5.11764705882353,3.44705882352941,23.0111111111111,27.75
China,Qinghai,"China, Qinghai",2020-02-16,6029982,5,0.0,13,0,153.3,49.7647058823529,25.5294117647059,,,4.65490196078431,4.92352941176471,3.78823529411764,24.2688888888889,25.25
China,Qinghai,"China, Qinghai",2020-02-17,6029982,5,0.0,13,0,153.3,60.4901960784314,26.7843137254902,,,6.16470588235294,5.12156862745098,4.43725490196078,26.2488888888889,28.25
China,Qinghai,"China, Qinghai",2020-02-18,6029982,3,0.0,15,0,153.3,82.0,35.2941176470588,,,9.32745098039215,5.93137254901961,5.41372549019608,26.8311111111111,48.5
China,Qinghai,"China, Qinghai",2020-02-19,6029982,2,0.0,16,0,153.3,105.137254901961,48.078431372549,,,11.1372549019608,6.66862745098039,5.41764705882353,26.1533333333333,99.5
China,Qinghai,"China, Qinghai",2020-02-20,6029982,2,0.0,16,0,153.3,117.333333333333,56.3725490196078,,,10.8274509803922,6.77058823529412,4.81960784313725,25.8288888888889,137.75
China,Qinghai,"China, Qinghai",2020-02-21,6029982,0,0.0,18,0,153.3,103.725490196078,54.0,,,9.36862745098039,6.07843137254902,4.10392156862745,26.3977777777778,107.75
China,Qinghai,"China, Qinghai",2020-02-22,6029982,0,0.0,18,0,153.3,95.8235294117647,49.5882352941176,,,8.94509803921569,5.85490196078431,4.50392156862745,27.6111111111111,39.0
China,Qinghai,"China, Qinghai",2020-02-23,6029982,0,0.0,18,0,153.3,112.56862745098,58.3725490196078,,,11.2411764705882,6.89411764705882,5.46470588235294,29.8533333333333,65.0
China,Qinghai,"China, Qinghai",2020-02-24,6029982,0,0.0,18,0,153.3,114.196078431373,58.0196078431373,,-549.6,11.9490196078431,7.16078431372549,5.16470588235294,28.0311111111111,111.25
China,Qinghai,"China, Qinghai",2020-02-25,6029982,0,0.0,18,0,153.3,116.490196078431,55.0980392156863,,-549.6,10.9019607843137,7.14313725490196,4.85882352941176,26.2022222222222,86.5
China,Qinghai,"China, Qinghai",2020-02-26,6029982,0,0.0,18,0,153.3,103.627450980392,48.3725490196078,,-1178.6,9.39803921568628,6.52549019607843,4.12745098039215,24.5866666666667,54.5
China,Qinghai,"China, Qinghai",2020-02-27,6029982,0,0.0,18,0,153.3,95.921568627451,43.1176470588235,,-549.6,9.63137254901961,6.24313725490196,4.2235294117647,24.68,42.75
China,Qinghai,"China, Qinghai",2020-02-28,6029982,0,0.0,18,0,153.3,94.3846153846154,40.0769230769231,,,10.3903846153846,6.38269230769231,4.13076923076923,23.1695652173913,
China,Qinghai,"China, Qinghai",2020-02-29,6029982,0,0.0,18,0,153.3,95.7450980392157,42.2156862745098,,-549.6,10.5039215686274,6.50196078431372,3.99019607843137,21.5066666666667,116.75
China,Qinghai,"China, Qinghai",2020-03-01,6029982,0,0.0,18,0,153.3,88.3921568627451,39.3725490196078,,-549.6,9.47058823529412,6.40980392156863,3.64117647058823,24.2822222222222,60.5
China,Qinghai,"China, Qinghai",2020-03-02,6029982,0,0.0,18,0,153.3,91.1153846153846,41.0961538461538,,-2226.93333333333,9.70384615384616,6.43653846153846,4.0576923076923,26.104347826087,
China,Qinghai,"China, Qinghai",2020-03-03,6029982,0,0.0,18,0,153.3,89.8627450980392,39.1764705882353,,-549.6,9.89607843137255,6.06470588235294,3.77058823529411,25.7136363636364,
China,Qinghai,"China, Qinghai",2020-03-04,6029982,0,0.0,18,0,153.3,80.9038461538462,35.6923076923077,,,10.0961538461538,5.70384615384615,4.25192307692307,23.9195652173913,
China,Qinghai,"China, Qinghai",2020-03-05,6029982,0,0.0,18,0,153.3,86.9423076923077,39.8846153846154,,,11.0365384615385,5.95,4.90576923076923,25.2152173913043,
China,Qinghai,"China, Qinghai",2020-03-06,6029982,0,0.0,18,0,153.3,102.788461538462,45.8461538461538,,,11.3173076923077,5.88653846153846,4.40576923076923,27.8934782608696,
China,Qinghai,"China, Qinghai",2020-03-07,6029982,0,0.0,18,0,153.3,111.019230769231,49.7307692307692,,,12.7038461538462,6.48846153846154,4.46153846153846,25.1239130434783,
China,Qinghai,"China, Qinghai",2020-03-08,6029982,0,0.0,18,0,153.3,106.519230769231,50.9230769230769,,-1807.6,11.8211538461538,6.63269230769231,4.12307692307692,24.5934782608696,
China,Qinghai,"China, Qinghai",2020-03-09,6029982,0,0.0,18,0,153.3,89.5384615384615,43.5576923076923,,,9.79615384615384,6.01538461538461,3.475,25.6365853658537,
China,Qinghai,"China, Qinghai",2020-03-10,6029982,0,0.0,18,0,153.3,76.8269230769231,41.9038461538462,,,9.12884615384615,5.61730769230769,4.00961538461538,28.3347826086956,
China,Qinghai,"China, Qinghai",2020-03-11,6029982,0,0.0,18,0,153.3,96.3846153846154,52.9423076923077,,,13.3903846153846,6.28653846153846,4.85192307692307,27.1086956521739,
China,Qinghai,"China, Qinghai",2020-03-12,6029982,0,0.0,18,0,153.3,95.75,53.5961538461538,,,11.8423076923077,5.79615384615385,4.1326923076923,26.6304347826087,
China,Qinghai,"China, Qinghai",2020-03-13,6029982,0,0.0,18,0,153.3,89.7692307692308,47.5192307692308,,,11.1326923076923,5.65961538461538,3.82115384615384,22.0934782608696,
China,Qinghai,"China, Qinghai",2020-03-14,6029982,0,0.0,18,0,153.3,77.5384615384615,46.6538461538462,,,10.0538461538462,5.37884615384615,4.07115384615384,25.7682926829268,
China,Qinghai,"China, Qinghai",2020-03-15,6029982,0,0.0,18,0,153.3,83.6153846153846,52.8653846153846,,,12.6711538461538,5.5,4.80961538461538,26.8731707317073,
China,Qinghai,"China, Qinghai",2020-03-16,6029982,0,0.0,18,0,153.3,87.9423076923077,52.4807692307692,,,12.9288461538462,5.62692307692308,5.03846153846153,29.6956521739131,63.0
China,Qinghai,"China, Qinghai",2020-03-17,6029982,0,0.0,18,0,153.3,95.5192307692308,54.6538461538462,,,15.1903846153846,5.875,5.26538461538461,26.6086956521739,76.0
China,Qinghai,"China, Qinghai",2020-03-18,6029982,0,0.0,18,0,153.3,109.019230769231,60.6346153846154,,,16.4403846153846,6.02307692307692,5.59038461538461,25.2565217391304,
China,Qinghai,"China, Qinghai",2020-03-19,6029982,0,0.0,18,0,153.3,78.2884615384615,53.1153846153846,,,12.4634615384615,5.36538461538461,4.53076923076923,24.2913043478261,
China,Qinghai,"China, Qinghai",2020-03-20,6029982,0,0.0,18,0,153.3,93.2884615384615,63.3653846153846,,,15.7519230769231,5.81923076923077,5.26923076923077,24.5391304347826,
China,Qinghai,"China, Qinghai",2020-03-21,6029982,0,0.0,18,0,153.3,98.8269230769231,58.0,,,14.1115384615385,5.93846153846154,5.275,27.7804347826087,
China,Qinghai,"China, Qinghai",2020-03-22,6029982,0,0.0,18,0,153.3,96.4038461538462,50.8846153846154,,,12.5538461538462,5.87307692307692,4.77307692307692,27.6021739130435,
China,Qinghai,"China, Qinghai",2020-03-23,6029982,0,0.0,18,0,153.3,91.3846153846154,49.9615384615385,,,13.4480769230769,5.66538461538462,4.78846153846153,28.7369565217391,
China,Qinghai,"China, Qinghai",2020-03-24,6029982,0,0.0,18,0,153.3,98.6923076923077,51.8269230769231,,,13.9769230769231,5.83653846153846,5.07692307692307,30.5565217391304,
China,Qinghai,"China, Qinghai",2020-03-25,6029982,0,0.0,18,0,153.3,99.1538461538462,52.2307692307692,,,12.9961538461538,5.93076923076923,4.97692307692307,30.5782608695652,
China,Qinghai,"China, Qinghai",2020-03-26,6029982,0,0.0,18,0,153.3,82.3269230769231,43.1730769230769,,,10.9807692307692,5.51538461538462,3.6,24.4130434782609,
China,Qinghai,"China, Qinghai",2020-03-27,6029982,0,0.0,18,0,153.3,53.9423076923077,31.5961538461538,,,8.36346153846154,4.4,3.14807692307692,23.4869565217391,26.0
China,Qinghai,"China, Qinghai",2020-03-28,6029982,0,0.0,18,0,153.3,55.6923076923077,32.25,,,10.1442307692308,4.88076923076923,3.65,23.2239130434783,51.0
China,Shaanxi,"China, Shaanxi",2020-01-23,38639997,3,2.5,0,0,153.3,139.153846153846,70.9615384615385,,-549.6,14.3269230769231,10.5096153846154,5.41153846153846,19.9217391304348,221.0
China,Shaanxi,"China, Shaanxi",2020-01-24,38639995,5,6.0,0,0,153.3,119.538461538462,56.9038461538462,,-549.6,9.44230769230769,8.25961538461539,5.08653846153846,23.6739130434783,
China,Shaanxi,"China, Shaanxi",2020-01-25,38639985,15,8.5,0,0,153.3,125.442307692308,58.3653846153846,,-3065.6,9.49230769230769,8.42884615384616,7.06153846153846,20.8108695652174,
China,Shaanxi,"China, Shaanxi",2020-01-26,38639978,22,10.0,0,0,153.3,111.711538461538,50.7884615384615,,-3065.6,8.8,8.60576923076923,6.00769230769231,21.9978260869565,
China,Shaanxi,"China, Shaanxi",2020-01-27,38639965,35,12.0,0,0,153.3,116.884615384615,49.3461538461538,,-2226.93333333333,9.09615384615385,8.81730769230769,5.85384615384615,23.0934782608696,
China,Shaanxi,"China, Shaanxi",2020-01-28,38639954,46,10.5,0,0,153.3,133.423076923077,57.8461538461538,,-549.6,8.92884615384615,9.20961538461538,5.99038461538461,23.1347826086957,
China,Shaanxi,"China, Shaanxi",2020-01-29,38639944,56,8.5,0,0,153.3,125.807692307692,52.0769230769231,,-549.6,7.80192307692307,8.175,5.41923076923077,25.5717391304348,
China,Shaanxi,"China, Shaanxi",2020-01-30,38639937,63,15.5,0,0,153.3,126.942307692308,53.0384615384615,,-549.6,8.60576923076923,8.33076923076923,5.57307692307692,25.7565217391304,
China,Shaanxi,"China, Shaanxi",2020-01-31,38639913,87,19.0,0,0,153.3,138.730769230769,58.9807692307692,,-549.6,10.3923076923077,8.68461538461538,6.09038461538462,28.0217391304348,158.0
China,Shaanxi,"China, Shaanxi",2020-02-01,38639899,101,14.5,0,0,153.3,128.384615384615,55.1538461538462,,-549.6,9.57884615384615,7.81923076923077,5.67884615384615,28.9695652173913,66.25
China,Shaanxi,"China, Shaanxi",2020-02-02,38639884,116,13.5,0,0,153.3,108.826923076923,45.5769230769231,,-549.6,8.16153846153846,6.66346153846154,4.84807692307692,26.6586956521739,73.5
China,Shaanxi,"China, Shaanxi",2020-02-03,38639872,128,13.0,0,0,153.3,112.076923076923,46.5,,-1178.6,8.5,7.03076923076923,4.9,24.7630434782609,70.0
China,Shaanxi,"China, Shaanxi",2020-02-04,38639858,140,18.5,2,0,153.3,95.8269230769231,41.2884615384615,,-1178.6,8.075,7.18461538461539,4.84423076923076,22.7717391304348,70.25
China,Shaanxi,"China, Shaanxi",2020-02-05,38639835,159,15.5,6,0,153.3,95.0769230769231,40.1153846153846,,-549.6,7.51923076923077,6.83076923076923,4.62884615384615,22.4021739130435,46.75
China,Shaanxi,"China, Shaanxi",2020-02-06,38639827,164,9.5,9,0,153.3,91.4038461538462,38.0576923076923,,-549.6,7.50384615384615,6.99038461538462,4.86730769230769,23.0086956521739,62.0
China,Shaanxi,"China, Shaanxi",2020-02-07,38639816,167,11.0,17,0,153.3,103.173076923077,42.9423076923077,,-549.6,7.9,7.40961538461538,4.86538461538461,21.0565217391304,110.5
China,Shaanxi,"China, Shaanxi",2020-02-08,38639805,175,12.0,20,0,153.3,110.115384615385,47.5769230769231,,-549.6,7.92307692307692,7.68076923076923,4.90192307692307,21.8978260869565,164.0
China,Shaanxi,"China, Shaanxi",2020-02-09,38639792,183,9.0,25,0,153.3,116.862745098039,48.3725490196078,,-549.6,8.35490196078431,8.1313725490196,5.64509803921569,23.2111111111111,146.0
China,Shaanxi,"China, Shaanxi",2020-02-10,38639787,183,5.5,30,0,153.3,113.192307692308,48.4038461538462,,,9.84615384615385,8.32115384615384,5.94615384615385,24.6108695652174,139.25
China,Shaanxi,"China, Shaanxi",2020-02-11,38639781,187,6.0,32,0,153.3,118.692307692308,49.6730769230769,,,9.81153846153846,8.20961538461539,5.41346153846154,24.3869565217391,154.0
China,Shaanxi,"China, Shaanxi",2020-02-12,38639775,182,5.0,43,0,153.3,119.196078431373,50.8627450980392,,,10.4725490196078,8.69411764705883,5.29607843137255,21.8688888888889,177.5
China,Shaanxi,"China, Shaanxi",2020-02-13,38639771,183,2.5,46,0,153.3,112.607843137255,49.0588235294118,,,9.55686274509804,8.22745098039216,4.74117647058823,20.5911111111111,171.25
China,Shaanxi,"China, Shaanxi",2020-02-14,38639770,176,1.5,54,0,153.3,76.0196078431373,36.3921568627451,,,6.31764705882353,6.04901960784314,3.48235294117647,20.7466666666667,83.25
China,Shaanxi,"China, Shaanxi",2020-02-15,38639768,172,3.0,60,0,153.3,57.1764705882353,25.8823529411765,,,5.24901960784314,5.11764705882353,3.44705882352941,23.0111111111111,27.75
China,Shaanxi,"China, Shaanxi",2020-02-16,38639764,165,4.0,71,0,153.3,49.7647058823529,25.5294117647059,,,4.65490196078431,4.92352941176471,3.78823529411764,24.2688888888889,25.25
China,Shaanxi,"China, Shaanxi",2020-02-17,38639760,161,2.0,79,0,153.3,60.4901960784314,26.7843137254902,,,6.16470588235294,5.12156862745098,4.43725490196078,26.2488888888889,28.25
China,Shaanxi,"China, Shaanxi",2020-02-18,38639760,151,1.0,89,0,153.3,82.0,35.2941176470588,,,9.32745098039215,5.93137254901961,5.41372549019608,26.8311111111111,48.5
China,Shaanxi,"China, Shaanxi",2020-02-19,38639758,140,2.5,102,0,153.3,105.137254901961,48.078431372549,,,11.1372549019608,6.66862745098039,5.41764705882353,26.1533333333333,99.5
China,Shaanxi,"China, Shaanxi",2020-02-20,38639755,126,1.5,118,1,153.3,117.333333333333,56.3725490196078,,,10.8274509803922,6.77058823529412,4.81960784313725,25.8288888888889,137.75
China,Shaanxi,"China, Shaanxi",2020-02-21,38639755,110,0.0,134,1,153.3,103.725490196078,54.0,,,9.36862745098039,6.07843137254902,4.10392156862745,26.3977777777778,107.75
China,Shaanxi,"China, Shaanxi",2020-02-22,38639755,95,0.0,149,1,153.3,95.8235294117647,49.5882352941176,,,8.94509803921569,5.85490196078431,4.50392156862745,27.6111111111111,39.0
China,Shaanxi,"China, Shaanxi",2020-02-23,38639755,81,0.0,163,1,153.3,112.56862745098,58.3725490196078,,,11.2411764705882,6.89411764705882,5.46470588235294,29.8533333333333,65.0
China,Shaanxi,"China, Shaanxi",2020-02-24,38639755,71,0.0,173,1,153.3,114.196078431373,58.0196078431373,,-549.6,11.9490196078431,7.16078431372549,5.16470588235294,28.0311111111111,111.25
China,Shaanxi,"China, Shaanxi",2020-02-25,38639755,58,0.0,186,1,153.3,116.490196078431,55.0980392156863,,-549.6,10.9019607843137,7.14313725490196,4.85882352941176,26.2022222222222,86.5
China,Shaanxi,"China, Shaanxi",2020-02-26,38639755,52,0.0,192,1,153.3,103.627450980392,48.3725490196078,,-1178.6,9.39803921568628,6.52549019607843,4.12745098039215,24.5866666666667,54.5
China,Shaanxi,"China, Shaanxi",2020-02-27,38639755,49,0.0,195,1,153.3,95.921568627451,43.1176470588235,,-549.6,9.63137254901961,6.24313725490196,4.2235294117647,24.68,42.75
China,Shaanxi,"China, Shaanxi",2020-02-28,38639755,45,0.0,199,1,153.3,94.3846153846154,40.0769230769231,,,10.3903846153846,6.38269230769231,4.13076923076923,23.1695652173913,
China,Shaanxi,"China, Shaanxi",2020-02-29,38639755,37,0.0,207,1,153.3,95.7450980392157,42.2156862745098,,-549.6,10.5039215686274,6.50196078431372,3.99019607843137,21.5066666666667,116.75
China,Shaanxi,"China, Shaanxi",2020-03-01,38639755,36,0.0,208,1,153.3,88.3921568627451,39.3725490196078,,-549.6,9.47058823529412,6.40980392156863,3.64117647058823,24.2822222222222,60.5
China,Shaanxi,"China, Shaanxi",2020-03-02,38639755,28,0.0,216,1,153.3,91.1153846153846,41.0961538461538,,-2226.93333333333,9.70384615384616,6.43653846153846,4.0576923076923,26.104347826087,
China,Shaanxi,"China, Shaanxi",2020-03-03,38639755,28,0.0,216,1,153.3,89.8627450980392,39.1764705882353,,-549.6,9.89607843137255,6.06470588235294,3.77058823529411,25.7136363636364,
China,Shaanxi,"China, Shaanxi",2020-03-04,38639755,21,0.0,223,1,153.3,80.9038461538462,35.6923076923077,,,10.0961538461538,5.70384615384615,4.25192307692307,23.9195652173913,
China,Shaanxi,"China, Shaanxi",2020-03-05,38639755,20,0.0,224,1,153.3,86.9423076923077,39.8846153846154,,,11.0365384615385,5.95,4.90576923076923,25.2152173913043,
China,Shaanxi,"China, Shaanxi",2020-03-06,38639755,18,0.0,226,1,153.3,102.788461538462,45.8461538461538,,,11.3173076923077,5.88653846153846,4.40576923076923,27.8934782608696,
China,Shaanxi,"China, Shaanxi",2020-03-07,38639755,18,0.0,226,1,153.3,111.019230769231,49.7307692307692,,,12.7038461538462,6.48846153846154,4.46153846153846,25.1239130434783,
China,Shaanxi,"China, Shaanxi",2020-03-08,38639755,17,0.0,227,1,153.3,106.519230769231,50.9230769230769,,-1807.6,11.8211538461538,6.63269230769231,4.12307692307692,24.5934782608696,
China,Shaanxi,"China, Shaanxi",2020-03-09,38639755,17,0.0,227,1,153.3,89.5384615384615,43.5576923076923,,,9.79615384615384,6.01538461538461,3.475,25.6365853658537,
China,Shaanxi,"China, Shaanxi",2020-03-10,38639755,17,0.0,227,1,153.3,76.8269230769231,41.9038461538462,,,9.12884615384615,5.61730769230769,4.00961538461538,28.3347826086956,
China,Shaanxi,"China, Shaanxi",2020-03-11,38639755,12,0.0,232,1,153.3,96.3846153846154,52.9423076923077,,,13.3903846153846,6.28653846153846,4.85192307692307,27.1086956521739,
China,Shaanxi,"China, Shaanxi",2020-03-12,38639755,11,0.0,232,2,153.3,95.75,53.5961538461538,,,11.8423076923077,5.79615384615385,4.1326923076923,26.6304347826087,
China,Shaanxi,"China, Shaanxi",2020-03-13,38639755,11,0.0,232,2,153.3,89.7692307692308,47.5192307692308,,,11.1326923076923,5.65961538461538,3.82115384615384,22.0934782608696,
China,Shaanxi,"China, Shaanxi",2020-03-14,38639755,11,0.0,232,2,153.3,77.5384615384615,46.6538461538462,,,10.0538461538462,5.37884615384615,4.07115384615384,25.7682926829268,
China,Shaanxi,"China, Shaanxi",2020-03-15,38639755,11,0.0,232,2,153.3,83.6153846153846,52.8653846153846,,,12.6711538461538,5.5,4.80961538461538,26.8731707317073,
China,Shaanxi,"China, Shaanxi",2020-03-16,38639755,10,0.5,233,2,153.3,87.9423076923077,52.4807692307692,,,12.9288461538462,5.62692307692308,5.03846153846153,29.6956521739131,63.0
China,Shaanxi,"China, Shaanxi",2020-03-17,38639754,7,0.5,236,3,153.3,95.5192307692308,54.6538461538462,,,15.1903846153846,5.875,5.26538461538461,26.6086956521739,76.0
China,Shaanxi,"China, Shaanxi",2020-03-18,38639754,6,0.0,237,3,153.3,109.019230769231,60.6346153846154,,,16.4403846153846,6.02307692307692,5.59038461538461,25.2565217391304,
China,Shaanxi,"China, Shaanxi",2020-03-19,38639754,6,0.5,237,3,153.3,78.2884615384615,53.1153846153846,,,12.4634615384615,5.36538461538461,4.53076923076923,24.2913043478261,
China,Shaanxi,"China, Shaanxi",2020-03-20,38639753,7,1.0,237,3,153.3,93.2884615384615,63.3653846153846,,,15.7519230769231,5.81923076923077,5.26923076923077,24.5391304347826,
China,Shaanxi,"China, Shaanxi",2020-03-21,38639752,6,0.5,239,3,153.3,98.8269230769231,58.0,,,14.1115384615385,5.93846153846154,5.275,27.7804347826087,
China,Shaanxi,"China, Shaanxi",2020-03-22,38639752,6,0.0,239,3,153.3,96.4038461538462,50.8846153846154,,,12.5538461538462,5.87307692307692,4.77307692307692,27.6021739130435,
China,Shaanxi,"China, Shaanxi",2020-03-23,38639752,6,0.5,239,3,153.3,91.3846153846154,49.9615384615385,,,13.4480769230769,5.66538461538462,4.78846153846153,28.7369565217391,
China,Shaanxi,"China, Shaanxi",2020-03-24,38639751,6,1.0,240,3,153.3,98.6923076923077,51.8269230769231,,,13.9769230769231,5.83653846153846,5.07692307692307,30.5565217391304,
China,Shaanxi,"China, Shaanxi",2020-03-25,38639750,7,2.0,240,3,153.3,99.1538461538462,52.2307692307692,,,12.9961538461538,5.93076923076923,4.97692307692307,30.5782608695652,
China,Shaanxi,"China, Shaanxi",2020-03-26,38639747,8,1.5,242,3,153.3,82.3269230769231,43.1730769230769,,,10.9807692307692,5.51538461538462,3.6,24.4130434782609,
China,Shaanxi,"China, Shaanxi",2020-03-27,38639747,8,0.0,242,3,153.3,53.9423076923077,31.5961538461538,,,8.36346153846154,4.4,3.14807692307692,23.4869565217391,26.0
China,Shaanxi,"China, Shaanxi",2020-03-28,38639747,8,0.0,242,3,153.3,55.6923076923077,32.25,,,10.1442307692308,4.88076923076923,3.65,23.2239130434783,51.0
China,Shandong,"China, Shandong",2020-01-23,100469994,6,6.5,0,0,153.3,139.153846153846,70.9615384615385,,-549.6,14.3269230769231,10.5096153846154,5.41153846153846,19.9217391304348,221.0
China,Shandong,"China, Shandong",2020-01-24,100469985,15,10.5,0,0,153.3,119.538461538462,56.9038461538462,,-549.6,9.44230769230769,8.25961538461539,5.08653846153846,23.6739130434783,
China,Shandong,"China, Shandong",2020-01-25,100469973,27,15.5,0,0,153.3,125.442307692308,58.3653846153846,,-3065.6,9.49230769230769,8.42884615384616,7.06153846153846,20.8108695652174,
China,Shandong,"China, Shandong",2020-01-26,100469954,46,24.0,0,0,153.3,111.711538461538,50.7884615384615,,-3065.6,8.8,8.60576923076923,6.00769230769231,21.9978260869565,
China,Shandong,"China, Shandong",2020-01-27,100469925,75,24.5,0,0,153.3,116.884615384615,49.3461538461538,,-2226.93333333333,9.09615384615385,8.81730769230769,5.85384615384615,23.0934782608696,
China,Shandong,"China, Shandong",2020-01-28,100469905,95,27.5,0,0,153.3,133.423076923077,57.8461538461538,,-549.6,8.92884615384615,9.20961538461538,5.99038461538461,23.1347826086957,
China,Shandong,"China, Shandong",2020-01-29,100469870,129,31.5,1,0,153.3,125.807692307692,52.0769230769231,,-549.6,7.80192307692307,8.175,5.41923076923077,25.5717391304348,
China,Shandong,"China, Shandong",2020-01-30,100469842,157,27.0,1,0,153.3,126.942307692308,53.0384615384615,,-549.6,8.60576923076923,8.33076923076923,5.57307692307692,25.7565217391304,
China,Shandong,"China, Shandong",2020-01-31,100469816,182,24.0,2,0,153.3,138.730769230769,58.9807692307692,,-549.6,10.3923076923077,8.68461538461538,6.09038461538462,28.0217391304348,158.0
China,Shandong,"China, Shandong",2020-02-01,100469794,203,23.0,3,0,153.3,128.384615384615,55.1538461538462,,-549.6,9.57884615384615,7.81923076923077,5.67884615384615,28.9695652173913,66.25
China,Shandong,"China, Shandong",2020-02-02,100469770,224,26.5,6,0,153.3,108.826923076923,45.5769230769231,,-549.6,8.16153846153846,6.66346153846154,4.84807692307692,26.6586956521739,73.5
China,Shandong,"China, Shandong",2020-02-03,100469741,252,22.5,7,0,153.3,112.076923076923,46.5,,-1178.6,8.5,7.03076923076923,4.9,24.7630434782609,70.0
China,Shandong,"China, Shandong",2020-02-04,100469725,264,24.0,11,0,153.3,95.8269230769231,41.2884615384615,,-1178.6,8.075,7.18461538461539,4.84423076923076,22.7717391304348,70.25
China,Shandong,"China, Shandong",2020-02-05,100469693,292,36.0,15,0,153.3,95.0769230769231,40.1153846153846,,-549.6,7.51923076923077,6.83076923076923,4.62884615384615,22.4021739130435,46.75
China,Shandong,"China, Shandong",2020-02-06,100469653,320,39.5,27,0,153.3,91.4038461538462,38.0576923076923,,-549.6,7.50384615384615,6.99038461538462,4.86730769230769,23.0086956521739,62.0
China,Shandong,"China, Shandong",2020-02-07,100469614,349,34.5,37,0,153.3,103.173076923077,42.9423076923077,,-549.6,7.9,7.40961538461538,4.86538461538461,21.0565217391304,110.5
China,Shandong,"China, Shandong",2020-02-08,100469584,372,29.0,44,0,153.3,110.115384615385,47.5769230769231,,-549.6,7.92307692307692,7.68076923076923,4.90192307692307,21.8978260869565,164.0
China,Shandong,"China, Shandong",2020-02-09,100469556,380,25.0,63,1,153.3,116.862745098039,48.3725490196078,,-549.6,8.35490196078431,8.1313725490196,5.64509803921569,23.2111111111111,146.0
China,Shandong,"China, Shandong",2020-02-10,100469534,399,21.5,66,1,153.3,113.192307692308,48.4038461538462,,,9.84615384615385,8.32115384615384,5.94615384615385,24.6108695652174,139.25
China,Shandong,"China, Shandong",2020-02-11,100469513,406,15.5,80,1,153.3,118.692307692308,49.6730769230769,,,9.81153846153846,8.20961538461539,5.41346153846154,24.3869565217391,154.0
China,Shandong,"China, Shandong",2020-02-12,100469503,403,11.0,92,2,153.3,119.196078431373,50.8627450980392,,,10.4725490196078,8.69411764705883,5.29607843137255,21.8688888888889,177.5
China,Shandong,"China, Shandong",2020-02-13,100469491,402,13.0,105,2,153.3,112.607843137255,49.0588235294118,,,9.55686274509804,8.22745098039216,4.74117647058823,20.5911111111111,171.25
China,Shandong,"China, Shandong",2020-02-14,100469477,385,11.5,136,2,153.3,76.0196078431373,36.3921568627451,,,6.31764705882353,6.04901960784314,3.48235294117647,20.7466666666667,83.25
China,Shandong,"China, Shandong",2020-02-15,100469468,374,7.0,156,2,153.3,57.1764705882353,25.8823529411765,,,5.24901960784314,5.11764705882353,3.44705882352941,23.0111111111111,27.75
China,Shandong,"China, Shandong",2020-02-16,100469463,362,4.5,173,2,153.3,49.7647058823529,25.5294117647059,,,4.65490196078431,4.92352941176471,3.78823529411764,24.2688888888889,25.25
China,Shandong,"China, Shandong",2020-02-17,100469459,348,3.0,191,2,153.3,60.4901960784314,26.7843137254902,,,6.16470588235294,5.12156862745098,4.43725490196078,26.2488888888889,28.25
China,Shandong,"China, Shandong",2020-02-18,100469457,329,1.5,211,3,153.3,82.0,35.2941176470588,,,9.32745098039215,5.93137254901961,5.41372549019608,26.8311111111111,48.5
China,Shandong,"China, Shandong",2020-02-19,100469456,310,1.5,231,3,153.3,105.137254901961,48.078431372549,,,11.1372549019608,6.66862745098039,5.41764705882353,26.1533333333333,99.5
China,Shandong,"China, Shandong",2020-02-20,100469454,288,102.5,254,4,153.3,117.333333333333,56.3725490196078,,,10.8274509803922,6.77058823529412,4.81960784313725,25.8288888888889,137.75
